Order_id,Product_id,Quantity,Price,Sales_amount,order_id,Order_date,Shiping_date,Due_datw,Customer_id
SO57330,293,1,64,64,SO57330,5/2/2013,5/9/2013,5/14/2013,8245
SO57331,259,1,2,2,SO57331,5/2/2013,5/9/2013,5/14/2013,6456
SO57331,295,1,5,5,SO57331,5/2/2013,5/9/2013,5/14/2013,6456
SO57332,168,1,8,8,SO57332,5/2/2013,5/9/2013,5/14/2013,6696
SO57332,247,1,55,55,SO57332,5/2/2013,5/9/2013,5/14/2013,6696
SO57332,295,1,5,5,SO57332,5/2/2013,5/9/2013,5/14/2013,6696
SO57333,166,1,9,9,SO57333,5/2/2013,5/9/2013,5/14/2013,14189
SO57333,295,1,5,5,SO57333,5/2/2013,5/9/2013,5/14/2013,14189
SO57334,245,1,35,35,SO57334,5/2/2013,5/9/2013,5/14/2013,5249
SO57334,289,1,5,5,SO57334,5/2/2013,5/9/2013,5/14/2013,5249
SO57335,174,1,22,22,SO57335,5/2/2013,5/9/2013,5/14/2013,8400
SO57335,235,1,24,24,SO57335,5/2/2013,5/9/2013,5/14/2013,8400
SO57335,246,1,35,35,SO57335,5/2/2013,5/9/2013,5/14/2013,8400
SO57336,174,1,22,22,SO57336,5/2/2013,5/9/2013,5/14/2013,7979
SO57336,234,1,24,24,SO57336,5/2/2013,5/9/2013,5/14/2013,7979
SO57336,246,1,35,35,SO57336,5/2/2013,5/9/2013,5/14/2013,7979
SO57337,272,1,70,70,SO57337,5/2/2013,5/9/2013,5/14/2013,17552
SO57338,259,1,2,2,SO57338,5/2/2013,5/9/2013,5/14/2013,10819
SO57338,281,1,159,159,SO57338,5/2/2013,5/9/2013,5/14/2013,10819
SO57338,283,1,30,30,SO57338,5/2/2013,5/9/2013,5/14/2013,10819
SO57339,168,1,8,8,SO57339,5/2/2013,5/9/2013,5/14/2013,285
SO57339,259,1,2,2,SO57339,5/2/2013,5/9/2013,5/14/2013,285
SO57339,284,1,35,35,SO57339,5/2/2013,5/9/2013,5/14/2013,285
SO57340,259,1,2,2,SO57340,5/2/2013,5/9/2013,5/14/2013,198
SO57340,284,1,35,35,SO57340,5/2/2013,5/9/2013,5/14/2013,198
SO57340,289,1,5,5,SO57340,5/2/2013,5/9/2013,5/14/2013,198
SO57341,168,1,8,8,SO57341,5/2/2013,5/9/2013,5/14/2013,1096
SO57341,284,1,35,35,SO57341,5/2/2013,5/9/2013,5/14/2013,1096
SO57341,289,1,5,5,SO57341,5/2/2013,5/9/2013,5/14/2013,1096
SO57342,244,1,35,35,SO57342,5/2/2013,5/9/2013,5/14/2013,3662
SO57342,284,1,35,35,SO57342,5/2/2013,5/9/2013,5/14/2013,3662
SO57342,289,1,5,5,SO57342,5/2/2013,5/9/2013,5/14/2013,3662
SO57343,244,1,35,35,SO57343,5/2/2013,5/9/2013,5/14/2013,509
SO57343,284,1,35,35,SO57343,5/2/2013,5/9/2013,5/14/2013,509
SO57343,289,1,5,5,SO57343,5/2/2013,5/9/2013,5/14/2013,509
SO57344,284,1,35,35,SO57344,5/2/2013,5/9/2013,5/14/2013,1048
SO57345,174,1,22,22,SO57345,5/2/2013,5/9/2013,5/14/2013,2075
SO57345,245,1,35,35,SO57345,5/2/2013,5/9/2013,5/14/2013,2075
SO57346,246,1,35,35,SO57346,5/2/2013,5/9/2013,5/14/2013,1307
SO57347,166,1,9,9,SO57347,5/2/2013,5/9/2013,5/14/2013,2345
SO57347,174,1,22,22,SO57347,5/2/2013,5/9/2013,5/14/2013,2345
SO57347,250,1,50,50,SO57347,5/2/2013,5/9/2013,5/14/2013,2345
SO57348,104,1,10,10,SO57348,5/2/2013,5/9/2013,5/14/2013,8142
SO57348,111,1,565,565,SO57348,5/2/2013,5/9/2013,5/14/2013,8142
SO57348,295,1,5,5,SO57348,5/2/2013,5/9/2013,5/14/2013,8142
SO57349,136,1,1701,1701,SO57349,5/2/2013,5/9/2013,5/14/2013,6044
SO57349,235,1,24,24,SO57349,5/2/2013,5/9/2013,5/14/2013,6044
SO57349,245,1,35,35,SO57349,5/2/2013,5/9/2013,5/14/2013,6044
SO57350,136,1,1701,1701,SO57350,5/2/2013,5/9/2013,5/14/2013,5785
SO57350,245,1,35,35,SO57350,5/2/2013,5/9/2013,5/14/2013,5785
SO57351,105,1,9,9,SO57351,5/2/2013,5/9/2013,5/14/2013,6021
SO57351,137,1,1701,1701,SO57351,5/2/2013,5/9/2013,5/14/2013,6021
SO57351,295,1,5,5,SO57351,5/2/2013,5/9/2013,5/14/2013,6021
SO57352,119,1,769,769,SO57352,5/2/2013,5/9/2013,5/14/2013,3388
SO57352,166,1,9,9,SO57352,5/2/2013,5/9/2013,5/14/2013,3388
SO57352,250,1,50,50,SO57352,5/2/2013,5/9/2013,5/14/2013,3388
SO57352,272,1,70,70,SO57352,5/2/2013,5/9/2013,5/14/2013,3388
SO57353,104,1,10,10,SO57353,5/2/2013,5/9/2013,5/14/2013,2300
SO57353,123,1,2320,2320,SO57353,5/2/2013,5/9/2013,5/14/2013,2300
SO57353,174,1,22,22,SO57353,5/2/2013,5/9/2013,5/14/2013,2300
SO57353,284,1,35,35,SO57353,5/2/2013,5/9/2013,5/14/2013,2300
SO57353,289,1,5,5,SO57353,5/2/2013,5/9/2013,5/14/2013,2300
SO57354,120,1,2295,2295,SO57354,5/2/2013,5/9/2013,5/14/2013,2418
SO57354,246,1,35,35,SO57354,5/2/2013,5/9/2013,5/14/2013,2418
SO57354,284,1,35,35,SO57354,5/2/2013,5/9/2013,5/14/2013,2418
SO57354,289,1,5,5,SO57354,5/2/2013,5/9/2013,5/14/2013,2418
SO57355,120,1,2295,2295,SO57355,5/2/2013,5/9/2013,5/14/2013,2347
SO57355,174,1,22,22,SO57355,5/2/2013,5/9/2013,5/14/2013,2347
SO57356,104,1,10,10,SO57356,5/2/2013,5/9/2013,5/14/2013,2379
SO57356,120,1,2295,2295,SO57356,5/2/2013,5/9/2013,5/14/2013,2379
SO57356,166,1,9,9,SO57356,5/2/2013,5/9/2013,5/14/2013,2379
SO57356,174,1,22,22,SO57356,5/2/2013,5/9/2013,5/14/2013,2379
SO57356,295,1,5,5,SO57356,5/2/2013,5/9/2013,5/14/2013,2379
SO57357,128,1,540,540,SO57357,5/2/2013,5/9/2013,5/14/2013,11176
SO57357,246,1,35,35,SO57357,5/2/2013,5/9/2013,5/14/2013,11176
SO57358,105,1,9,9,SO57358,5/2/2013,5/9/2013,5/14/2013,10381
SO57358,127,1,540,540,SO57358,5/2/2013,5/9/2013,5/14/2013,10381
SO57358,295,1,5,5,SO57358,5/2/2013,5/9/2013,5/14/2013,10381
SO57359,105,1,9,9,SO57359,5/2/2013,5/9/2013,5/14/2013,10390
SO57359,128,1,540,540,SO57359,5/2/2013,5/9/2013,5/14/2013,10390
SO57359,245,1,35,35,SO57359,5/2/2013,5/9/2013,5/14/2013,10390
SO57359,295,1,5,5,SO57359,5/2/2013,5/9/2013,5/14/2013,10390
SO57360,164,1,2384,2384,SO57360,5/2/2013,5/9/2013,5/14/2013,18320
SO57360,166,1,9,9,SO57360,5/2/2013,5/9/2013,5/14/2013,18320
SO57360,277,1,54,54,SO57360,5/2/2013,5/9/2013,5/14/2013,18320
SO57361,163,1,2384,2384,SO57361,5/2/2013,5/9/2013,5/14/2013,6
SO57362,141,1,2443,2443,SO57362,5/2/2013,5/9/2013,5/14/2013,8792
SO57362,287,1,33,33,SO57362,5/2/2013,5/9/2013,5/14/2013,8792
SO57362,290,1,4,4,SO57362,5/2/2013,5/9/2013,5/14/2013,8792
SO57363,151,1,742,742,SO57363,5/2/2013,5/9/2013,5/14/2013,15500
SO57363,245,1,35,35,SO57363,5/2/2013,5/9/2013,5/14/2013,15500
SO57364,158,1,2384,2384,SO57364,5/2/2013,5/9/2013,5/14/2013,14051
SO57364,246,1,35,35,SO57364,5/2/2013,5/9/2013,5/14/2013,14051
SO57365,128,1,540,540,SO57365,5/2/2013,5/9/2013,5/14/2013,11899
SO57366,105,1,9,9,SO57366,5/2/2013,5/9/2013,5/14/2013,10583
SO57366,128,1,540,540,SO57366,5/2/2013,5/9/2013,5/14/2013,10583
SO57366,244,1,35,35,SO57366,5/2/2013,5/9/2013,5/14/2013,10583
SO57366,295,1,5,5,SO57366,5/2/2013,5/9/2013,5/14/2013,10583
SO57367,133,1,1120,1120,SO57367,5/2/2013,5/9/2013,5/14/2013,7842
SO57367,286,1,25,25,SO57367,5/2/2013,5/9/2013,5/14/2013,7842
SO57368,154,1,1215,1215,SO57368,5/2/2013,5/9/2013,5/14/2013,3211
SO57369,105,1,9,9,SO57369,5/2/2013,5/9/2013,5/14/2013,3287
SO57369,152,1,742,742,SO57369,5/2/2013,5/9/2013,5/14/2013,3287
SO57369,276,1,54,54,SO57369,5/2/2013,5/9/2013,5/14/2013,3287
SO57369,295,1,5,5,SO57369,5/2/2013,5/9/2013,5/14/2013,3287
SO57370,249,1,50,50,SO57370,5/3/2013,5/10/2013,5/15/2013,213
SO57371,259,1,2,2,SO57371,5/3/2013,5/10/2013,5/15/2013,1248
SO57371,282,1,25,25,SO57371,5/3/2013,5/10/2013,5/15/2013,1248
SO57372,286,1,25,25,SO57372,5/3/2013,5/10/2013,5/15/2013,4830
SO57373,245,1,35,35,SO57373,5/3/2013,5/10/2013,5/15/2013,4138
SO57373,286,1,25,25,SO57373,5/3/2013,5/10/2013,5/15/2013,4138
SO57373,290,1,4,4,SO57373,5/3/2013,5/10/2013,5/15/2013,4138
SO57374,283,1,30,30,SO57374,5/3/2013,5/10/2013,5/15/2013,6291
SO57375,246,1,35,35,SO57375,5/3/2013,5/10/2013,5/15/2013,9234
SO57375,283,1,30,30,SO57375,5/3/2013,5/10/2013,5/15/2013,9234
SO57375,289,1,5,5,SO57375,5/3/2013,5/10/2013,5/15/2013,9234
SO57376,295,1,5,5,SO57376,5/3/2013,5/10/2013,5/15/2013,9278
SO57377,245,1,35,35,SO57377,5/3/2013,5/10/2013,5/15/2013,11210
SO57377,284,1,35,35,SO57377,5/3/2013,5/10/2013,5/15/2013,11210
SO57377,289,1,5,5,SO57377,5/3/2013,5/10/2013,5/15/2013,11210
SO57378,284,1,35,35,SO57378,5/3/2013,5/10/2013,5/15/2013,11213
SO57378,289,1,5,5,SO57378,5/3/2013,5/10/2013,5/15/2013,11213
SO57379,105,1,9,9,SO57379,5/3/2013,5/10/2013,5/15/2013,9219
SO57379,168,1,8,8,SO57379,5/3/2013,5/10/2013,5/15/2013,9219
SO57379,247,1,55,55,SO57379,5/3/2013,5/10/2013,5/15/2013,9219
SO57379,295,1,5,5,SO57379,5/3/2013,5/10/2013,5/15/2013,9219
SO57380,259,1,2,2,SO57380,5/3/2013,5/10/2013,5/15/2013,213
SO57381,166,1,9,9,SO57381,5/3/2013,5/10/2013,5/15/2013,17616
SO57382,260,1,120,120,SO57382,5/3/2013,5/10/2013,5/15/2013,2100
SO57383,244,1,35,35,SO57383,5/3/2013,5/10/2013,5/15/2013,173
SO57383,290,1,4,4,SO57383,5/3/2013,5/10/2013,5/15/2013,173
SO57384,286,1,25,25,SO57384,5/3/2013,5/10/2013,5/15/2013,18130
SO57385,233,1,24,24,SO57385,5/3/2013,5/10/2013,5/15/2013,16234
SO57385,288,1,29,29,SO57385,5/3/2013,5/10/2013,5/15/2013,16234
SO57385,291,1,5,5,SO57385,5/3/2013,5/10/2013,5/15/2013,16234
SO57386,234,1,24,24,SO57386,5/3/2013,5/10/2013,5/15/2013,13741
SO57386,244,1,35,35,SO57386,5/3/2013,5/10/2013,5/15/2013,13741
SO57386,287,1,33,33,SO57386,5/3/2013,5/10/2013,5/15/2013,13741
SO57386,290,1,4,4,SO57386,5/3/2013,5/10/2013,5/15/2013,13741
SO57387,259,1,2,2,SO57387,5/3/2013,5/10/2013,5/15/2013,2942
SO57387,287,1,33,33,SO57387,5/3/2013,5/10/2013,5/15/2013,2942
SO57387,290,1,4,4,SO57387,5/3/2013,5/10/2013,5/15/2013,2942
SO57388,244,1,35,35,SO57388,5/3/2013,5/10/2013,5/15/2013,13351
SO57388,287,1,33,33,SO57388,5/3/2013,5/10/2013,5/15/2013,13351
SO57388,290,1,4,4,SO57388,5/3/2013,5/10/2013,5/15/2013,13351
SO57389,259,1,2,2,SO57389,5/3/2013,5/10/2013,5/15/2013,13618
SO57389,287,1,33,33,SO57389,5/3/2013,5/10/2013,5/15/2013,13618
SO57390,246,1,35,35,SO57390,5/3/2013,5/10/2013,5/15/2013,11097
SO57390,283,1,30,30,SO57390,5/3/2013,5/10/2013,5/15/2013,11097
SO57390,289,1,5,5,SO57390,5/3/2013,5/10/2013,5/15/2013,11097
SO57390,293,1,64,64,SO57390,5/3/2013,5/10/2013,5/15/2013,11097
SO57391,104,1,10,10,SO57391,5/3/2013,5/10/2013,5/15/2013,11025
SO57391,166,1,9,9,SO57391,5/3/2013,5/10/2013,5/15/2013,11025
SO57391,295,1,5,5,SO57391,5/3/2013,5/10/2013,5/15/2013,11025
SO57392,104,1,10,10,SO57392,5/3/2013,5/10/2013,5/15/2013,869
SO57392,295,1,5,5,SO57392,5/3/2013,5/10/2013,5/15/2013,869
SO57393,272,1,70,70,SO57393,5/3/2013,5/10/2013,5/15/2013,9359
SO57393,277,1,54,54,SO57393,5/3/2013,5/10/2013,5/15/2013,9359
SO57394,295,1,5,5,SO57394,5/3/2013,5/10/2013,5/15/2013,16050
SO57395,273,1,70,70,SO57395,5/3/2013,5/10/2013,5/15/2013,8137
SO57395,280,1,9,9,SO57395,5/3/2013,5/10/2013,5/15/2013,8137
SO57396,244,1,35,35,SO57396,5/3/2013,5/10/2013,5/15/2013,6419
SO57396,295,1,5,5,SO57396,5/3/2013,5/10/2013,5/15/2013,6419
SO57397,259,1,2,2,SO57397,5/3/2013,5/10/2013,5/15/2013,11360
SO57397,289,1,5,5,SO57397,5/3/2013,5/10/2013,5/15/2013,11360
SO57398,295,1,5,5,SO57398,5/3/2013,5/10/2013,5/15/2013,6016
SO57399,174,1,22,22,SO57399,5/3/2013,5/10/2013,5/15/2013,4014
SO57399,289,1,5,5,SO57399,5/3/2013,5/10/2013,5/15/2013,4014
SO57400,289,1,5,5,SO57400,5/3/2013,5/10/2013,5/15/2013,8929
SO57401,174,1,22,22,SO57401,5/3/2013,5/10/2013,5/15/2013,8072
SO57401,245,1,35,35,SO57401,5/3/2013,5/10/2013,5/15/2013,8072
SO57401,278,1,54,54,SO57401,5/3/2013,5/10/2013,5/15/2013,8072
SO57401,289,1,5,5,SO57401,5/3/2013,5/10/2013,5/15/2013,8072
SO57402,290,1,4,4,SO57402,5/3/2013,5/10/2013,5/15/2013,12954
SO57403,259,1,2,2,SO57403,5/3/2013,5/10/2013,5/15/2013,16164
SO57403,291,1,5,5,SO57403,5/3/2013,5/10/2013,5/15/2013,16164
SO57404,284,1,35,35,SO57404,5/3/2013,5/10/2013,5/15/2013,793
SO57405,245,1,35,35,SO57405,5/3/2013,5/10/2013,5/15/2013,2232
SO57405,284,1,35,35,SO57405,5/3/2013,5/10/2013,5/15/2013,2232
SO57405,289,1,5,5,SO57405,5/3/2013,5/10/2013,5/15/2013,2232
SO57406,259,1,2,2,SO57406,5/3/2013,5/10/2013,5/15/2013,505
SO57406,284,1,35,35,SO57406,5/3/2013,5/10/2013,5/15/2013,505
SO57406,289,1,5,5,SO57406,5/3/2013,5/10/2013,5/15/2013,505
SO57407,174,1,22,22,SO57407,5/3/2013,5/10/2013,5/15/2013,3077
SO57407,248,1,50,50,SO57407,5/3/2013,5/10/2013,5/15/2013,3077
SO57408,259,1,2,2,SO57408,5/3/2013,5/10/2013,5/15/2013,2304
SO57408,284,1,35,35,SO57408,5/3/2013,5/10/2013,5/15/2013,2304
SO57408,289,1,5,5,SO57408,5/3/2013,5/10/2013,5/15/2013,2304
SO57409,174,1,22,22,SO57409,5/3/2013,5/10/2013,5/15/2013,6482
SO57409,245,1,35,35,SO57409,5/3/2013,5/10/2013,5/15/2013,6482
SO57410,125,1,2320,2320,SO57410,5/3/2013,5/10/2013,5/15/2013,2281
SO57410,174,1,22,22,SO57410,5/3/2013,5/10/2013,5/15/2013,2281
SO57410,246,1,35,35,SO57410,5/3/2013,5/10/2013,5/15/2013,2281
SO57411,104,1,10,10,SO57411,5/3/2013,5/10/2013,5/15/2013,1448
SO57411,121,1,2295,2295,SO57411,5/3/2013,5/10/2013,5/15/2013,1448
SO57411,174,1,22,22,SO57411,5/3/2013,5/10/2013,5/15/2013,1448
SO57411,295,1,5,5,SO57411,5/3/2013,5/10/2013,5/15/2013,1448
SO57412,104,1,10,10,SO57412,5/3/2013,5/10/2013,5/15/2013,2368
SO57412,124,1,2320,2320,SO57412,5/3/2013,5/10/2013,5/15/2013,2368
SO57412,295,1,5,5,SO57412,5/3/2013,5/10/2013,5/15/2013,2368
SO57413,148,1,742,742,SO57413,5/3/2013,5/10/2013,5/15/2013,3929
SO57413,166,1,9,9,SO57413,5/3/2013,5/10/2013,5/15/2013,3929
SO57414,154,1,1215,1215,SO57414,5/3/2013,5/10/2013,5/15/2013,433
SO57414,245,1,35,35,SO57414,5/3/2013,5/10/2013,5/15/2013,433
SO57414,288,1,29,29,SO57414,5/3/2013,5/10/2013,5/15/2013,433
SO57414,291,1,5,5,SO57414,5/3/2013,5/10/2013,5/15/2013,433
SO57415,135,1,1701,1701,SO57415,5/3/2013,5/10/2013,5/15/2013,3135
SO57415,244,1,35,35,SO57415,5/3/2013,5/10/2013,5/15/2013,3135
SO57415,250,1,50,50,SO57415,5/3/2013,5/10/2013,5/15/2013,3135
SO57416,105,1,9,9,SO57416,5/3/2013,5/10/2013,5/15/2013,17309
SO57416,126,1,540,540,SO57416,5/3/2013,5/10/2013,5/15/2013,17309
SO57416,246,1,35,35,SO57416,5/3/2013,5/10/2013,5/15/2013,17309
SO57416,295,1,5,5,SO57416,5/3/2013,5/10/2013,5/15/2013,17309
SO57417,127,1,540,540,SO57417,5/3/2013,5/10/2013,5/15/2013,11171
SO57417,259,1,2,2,SO57417,5/3/2013,5/10/2013,5/15/2013,11171
SO57417,285,1,21,21,SO57417,5/3/2013,5/10/2013,5/15/2013,11171
SO57418,158,1,2384,2384,SO57418,5/3/2013,5/10/2013,5/15/2013,1
SO57418,246,1,35,35,SO57418,5/3/2013,5/10/2013,5/15/2013,1
SO57418,277,1,54,54,SO57418,5/3/2013,5/10/2013,5/15/2013,1
SO57418,288,1,29,29,SO57418,5/3/2013,5/10/2013,5/15/2013,1
SO57418,291,1,5,5,SO57418,5/3/2013,5/10/2013,5/15/2013,1
SO57419,109,1,540,540,SO57419,5/3/2013,5/10/2013,5/15/2013,4834
SO57420,104,1,10,10,SO57420,5/3/2013,5/10/2013,5/15/2013,1690
SO57420,122,1,2295,2295,SO57420,5/3/2013,5/10/2013,5/15/2013,1690
SO57420,174,1,22,22,SO57420,5/3/2013,5/10/2013,5/15/2013,1690
SO57420,295,1,5,5,SO57420,5/3/2013,5/10/2013,5/15/2013,1690
SO57421,164,1,2384,2384,SO57421,5/3/2013,5/10/2013,5/15/2013,14065
SO57421,166,1,9,9,SO57421,5/3/2013,5/10/2013,5/15/2013,14065
SO57421,276,1,54,54,SO57421,5/3/2013,5/10/2013,5/15/2013,14065
SO57422,161,1,2384,2384,SO57422,5/3/2013,5/10/2013,5/15/2013,14076
SO57422,245,1,35,35,SO57422,5/3/2013,5/10/2013,5/15/2013,14076
SO57422,251,1,50,50,SO57422,5/3/2013,5/10/2013,5/15/2013,14076
SO57423,105,1,9,9,SO57423,5/3/2013,5/10/2013,5/15/2013,12067
SO57423,128,1,540,540,SO57423,5/3/2013,5/10/2013,5/15/2013,12067
SO57423,293,1,64,64,SO57423,5/3/2013,5/10/2013,5/15/2013,12067
SO57423,295,1,5,5,SO57423,5/3/2013,5/10/2013,5/15/2013,12067
SO57424,132,1,1120,1120,SO57424,5/3/2013,5/10/2013,5/15/2013,9098
SO57425,134,1,1120,1120,SO57425,5/3/2013,5/10/2013,5/15/2013,9109
SO57425,246,1,35,35,SO57425,5/3/2013,5/10/2013,5/15/2013,9109
SO57426,129,1,540,540,SO57426,5/3/2013,5/10/2013,5/15/2013,11323
SO57426,246,1,35,35,SO57426,5/3/2013,5/10/2013,5/15/2013,11323
SO57426,285,1,21,21,SO57426,5/3/2013,5/10/2013,5/15/2013,11323
SO57426,290,1,4,4,SO57426,5/3/2013,5/10/2013,5/15/2013,11323
SO57427,150,1,742,742,SO57427,5/3/2013,5/10/2013,5/15/2013,2975
SO57427,277,1,54,54,SO57427,5/3/2013,5/10/2013,5/15/2013,2975
SO57428,107,1,540,540,SO57428,5/4/2013,5/11/2013,5/16/2013,3970
SO57429,168,1,8,8,SO57429,5/4/2013,5/11/2013,5/16/2013,927
SO57430,174,1,22,22,SO57430,5/4/2013,5/11/2013,5/16/2013,7735
SO57431,244,1,35,35,SO57431,5/4/2013,5/11/2013,5/16/2013,11002
SO57431,284,1,35,35,SO57431,5/4/2013,5/11/2013,5/16/2013,11002
SO57431,289,1,5,5,SO57431,5/4/2013,5/11/2013,5/16/2013,11002
SO57432,295,1,5,5,SO57432,5/4/2013,5/11/2013,5/16/2013,12644
SO57433,259,1,2,2,SO57433,5/4/2013,5/11/2013,5/16/2013,12306
SO57433,291,1,5,5,SO57433,5/4/2013,5/11/2013,5/16/2013,12306
SO57434,259,1,2,2,SO57434,5/4/2013,5/11/2013,5/16/2013,1039
SO57435,135,1,1701,1701,SO57435,5/4/2013,5/11/2013,5/16/2013,10107
SO57435,277,1,54,54,SO57435,5/4/2013,5/11/2013,5/16/2013,10107
SO57436,286,1,25,25,SO57436,5/4/2013,5/11/2013,5/16/2013,521
SO57437,259,1,2,2,SO57437,5/4/2013,5/11/2013,5/16/2013,17983
SO57437,286,1,25,25,SO57437,5/4/2013,5/11/2013,5/16/2013,17983
SO57438,245,1,35,35,SO57438,5/4/2013,5/11/2013,5/16/2013,507
SO57438,286,1,25,25,SO57438,5/4/2013,5/11/2013,5/16/2013,507
SO57438,290,1,4,4,SO57438,5/4/2013,5/11/2013,5/16/2013,507
SO57439,248,1,50,50,SO57439,5/4/2013,5/11/2013,5/16/2013,17633
SO57439,286,1,25,25,SO57439,5/4/2013,5/11/2013,5/16/2013,17633
SO57440,244,1,35,35,SO57440,5/4/2013,5/11/2013,5/16/2013,15269
SO57440,285,1,21,21,SO57440,5/4/2013,5/11/2013,5/16/2013,15269
SO57440,290,1,4,4,SO57440,5/4/2013,5/11/2013,5/16/2013,15269
SO57441,246,1,35,35,SO57441,5/4/2013,5/11/2013,5/16/2013,14349
SO57441,282,1,25,25,SO57441,5/4/2013,5/11/2013,5/16/2013,14349
SO57441,289,1,5,5,SO57441,5/4/2013,5/11/2013,5/16/2013,14349
SO57442,245,1,35,35,SO57442,5/4/2013,5/11/2013,5/16/2013,13237
SO57442,250,1,50,50,SO57442,5/4/2013,5/11/2013,5/16/2013,13237
SO57442,287,1,33,33,SO57442,5/4/2013,5/11/2013,5/16/2013,13237
SO57442,290,1,4,4,SO57442,5/4/2013,5/11/2013,5/16/2013,13237
SO57443,282,1,25,25,SO57443,5/4/2013,5/11/2013,5/16/2013,14343
SO57444,168,1,8,8,SO57444,5/4/2013,5/11/2013,5/16/2013,12737
SO57444,283,1,30,30,SO57444,5/4/2013,5/11/2013,5/16/2013,12737
SO57444,289,1,5,5,SO57444,5/4/2013,5/11/2013,5/16/2013,12737
SO57445,287,1,33,33,SO57445,5/4/2013,5/11/2013,5/16/2013,8649
SO57445,290,1,4,4,SO57445,5/4/2013,5/11/2013,5/16/2013,8649
SO57446,273,1,70,70,SO57446,5/4/2013,5/11/2013,5/16/2013,9140
SO57447,247,1,55,55,SO57447,5/4/2013,5/11/2013,5/16/2013,6699
SO57447,279,1,9,9,SO57447,5/4/2013,5/11/2013,5/16/2013,6699
SO57447,295,1,5,5,SO57447,5/4/2013,5/11/2013,5/16/2013,6699
SO57448,248,1,50,50,SO57448,5/4/2013,5/11/2013,5/16/2013,5858
SO57448,295,1,5,5,SO57448,5/4/2013,5/11/2013,5/16/2013,5858
SO57449,260,1,120,120,SO57449,5/4/2013,5/11/2013,5/16/2013,4982
SO57449,289,1,5,5,SO57449,5/4/2013,5/11/2013,5/16/2013,4982
SO57450,244,1,35,35,SO57450,5/4/2013,5/11/2013,5/16/2013,3759
SO57450,289,1,5,5,SO57450,5/4/2013,5/11/2013,5/16/2013,3759
SO57451,244,1,35,35,SO57451,5/4/2013,5/11/2013,5/16/2013,9104
SO57451,289,1,5,5,SO57451,5/4/2013,5/11/2013,5/16/2013,9104
SO57451,292,1,64,64,SO57451,5/4/2013,5/11/2013,5/16/2013,9104
SO57452,283,1,30,30,SO57452,5/4/2013,5/11/2013,5/16/2013,9141
SO57453,284,1,35,35,SO57453,5/4/2013,5/11/2013,5/16/2013,4690
SO57454,279,1,9,9,SO57454,5/4/2013,5/11/2013,5/16/2013,10027
SO57454,283,1,30,30,SO57454,5/4/2013,5/11/2013,5/16/2013,10027
SO57455,244,1,35,35,SO57455,5/4/2013,5/11/2013,5/16/2013,15850
SO57455,290,1,4,4,SO57455,5/4/2013,5/11/2013,5/16/2013,15850
SO57456,244,1,35,35,SO57456,5/4/2013,5/11/2013,5/16/2013,14593
SO57456,290,1,4,4,SO57456,5/4/2013,5/11/2013,5/16/2013,14593
SO57457,259,1,2,2,SO57457,5/4/2013,5/11/2013,5/16/2013,16965
SO57457,290,1,4,4,SO57457,5/4/2013,5/11/2013,5/16/2013,16965
SO57458,284,1,35,35,SO57458,5/4/2013,5/11/2013,5/16/2013,3085
SO57459,244,1,35,35,SO57459,5/4/2013,5/11/2013,5/16/2013,702
SO57459,284,1,35,35,SO57459,5/4/2013,5/11/2013,5/16/2013,702
SO57459,289,1,5,5,SO57459,5/4/2013,5/11/2013,5/16/2013,702
SO57460,259,1,2,2,SO57460,5/4/2013,5/11/2013,5/16/2013,841
SO57460,284,1,35,35,SO57460,5/4/2013,5/11/2013,5/16/2013,841
SO57461,104,1,10,10,SO57461,5/4/2013,5/11/2013,5/16/2013,1722
SO57461,295,1,5,5,SO57461,5/4/2013,5/11/2013,5/16/2013,1722
SO57462,174,1,22,22,SO57462,5/4/2013,5/11/2013,5/16/2013,2306
SO57462,250,1,50,50,SO57462,5/4/2013,5/11/2013,5/16/2013,2306
SO57463,166,1,9,9,SO57463,5/4/2013,5/11/2013,5/16/2013,1544
SO57464,104,1,10,10,SO57464,5/4/2013,5/11/2013,5/16/2013,8131
SO57464,115,1,565,565,SO57464,5/4/2013,5/11/2013,5/16/2013,8131
SO57464,245,1,35,35,SO57464,5/4/2013,5/11/2013,5/16/2013,8131
SO57464,250,1,50,50,SO57464,5/4/2013,5/11/2013,5/16/2013,8131
SO57464,295,1,5,5,SO57464,5/4/2013,5/11/2013,5/16/2013,8131
SO57465,124,1,2320,2320,SO57465,5/4/2013,5/11/2013,5/16/2013,728
SO57465,166,1,9,9,SO57465,5/4/2013,5/11/2013,5/16/2013,728
SO57465,247,1,55,55,SO57465,5/4/2013,5/11/2013,5/16/2013,728
SO57466,121,1,2295,2295,SO57466,5/4/2013,5/11/2013,5/16/2013,2420
SO57467,124,1,2320,2320,SO57467,5/4/2013,5/11/2013,5/16/2013,2421
SO57467,244,1,35,35,SO57467,5/4/2013,5/11/2013,5/16/2013,2421
SO57468,120,1,2295,2295,SO57468,5/4/2013,5/11/2013,5/16/2013,3042
SO57468,174,1,22,22,SO57468,5/4/2013,5/11/2013,5/16/2013,3042
SO57468,244,1,35,35,SO57468,5/4/2013,5/11/2013,5/16/2013,3042
SO57469,104,1,10,10,SO57469,5/4/2013,5/11/2013,5/16/2013,746
SO57469,125,1,2320,2320,SO57469,5/4/2013,5/11/2013,5/16/2013,746
